Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.array.DoublePrimitiveArraySerializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.operators.ResourceSpec$Builder;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.ResourceGuard;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.functions.util.RuntimeUDFContext;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.NullValueSerializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.KryoRegistrationSerializerConfigSnapshot$DummyKryoSerializerClass;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.TupleSerializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.GenericTypeComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.RuntimePairComparatorFactory;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.operators.DualInputSemanticProperties;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.BooleanValueComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.NullableSerializer$NullableSerializerConfigSnapshot;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.operators.util.JoinHashMap$Prober;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.TypeExtractionException;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.core.fs.local.LocalBlockLocation;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.configuration.AlgorithmOptions;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.types.parser.LongParser;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.IntComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.SqlDateSerializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.FieldSerializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.core.fs.local.LocalFileStatus;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.CollectionUtil;(Ce / (Ce + Ca)) <= 0.3;none;none
